19870628-125643,CMP,rRnLKIZWRCereKFPVwPGqIoPBVXuTyWaWocjttUSPvpYJhtBOmYCuzQ,0000000881,ACTV,MG,BBB+,18600621,18563 Long South,,M1I 1P3,Modesto,OR,Canada,Malinchalk,FQUKqkPfgyLxkCr jv JiLiKCQJaREPnmbMYlBZPDeiKjmbxrFaIRJLQjwcWQbtbmRLBSpRWrJGzVtBRwCRVRMlsKmWGxirpCzFcfdxBpUTA jjLLiCqDcEgIuTzfJUpQVXbMnXQH
19870628-150955,CMP,dBGupiqowlsOIoBzYAAROILSeMAMCLVcnVsEgRWTuSFXnJPUPZrq,0000000880,ACTV,IS,A-,19551208,18124 5th Park,,10291,Charlotte,MN,United States of America,Hillen,JFnVNKvTDoxKFIPOxiYpjjVFEREOxTHjkJrgfkkdIrhjFwKhPXEqJEirkXOKMbqBFeEGjSuVuNgDMVsB meqyxiHjDTibYSwLzaGjRicLwLDAJnLKgPWL
19870628-194703,CMP,emZUyOIHpwBMYQyuuOadTjwchMPBBTBozTjrBb,0000000879,ACTV,RP,D,19360805,5140 Emerson Lane,,V6X 1S9,Oakland,AK,United States of America,Leisch,ChNGArVPVMJGTIDwZXInJlLOZOeIjzLJbYREHbvAqlMKbemNVDsLrbXHXXRNFktivUTezxZBSQwOyAgIpSto
19870629-092719,CMP,rIbxwGBFdppZFAjOyowPoSkdzyBRgRAPhQftMkEhOJYPokQNAaE,0000000878,ACTV,HI,B,19841031,3214 Minot Boulevard,,10058,Virginia Beach,IL,United States of America,Whisenhunt,cCFFkqhVyrJPpfKWcTZaivnthBSWExHn
19870629-154656,CMP,EeMrWVeqroIqpqyQfituQAmgegbBNcBeQSWiQOVzfEy,0000000877,ACTV,CL,CCC,,9907 Upton South,,77264,Aurora,AZ,United States of America,Kueker,IMZouLHAqSsqCWnYsUTHM
19870629-194122,CMP,MvGMcGLJMNhgAJpDZodCOLmqCvabXTOSkfu,0000000876,ACTV,RN,CC,18840108,23011 La Cienega Lower,,V6S 1W5,Fontana,CO,United States of America,Gallihugh,EyfJuTJHBfSGuGkS rEsuHtuvpRnevhJsYBsrvNhgfcZYvyReWFMNJMGQzmkKrPyPpUAxTNiXfgVVEDbpSxYHjMFjDLLAaQzGHyClFvSAK
19870630-110732,CMP,gpEjFXUZIRjCVRIOBxy,0000000539,INAC,TR,A-,19310802,15880 Chestnut Rue,,32814,Sioux Falls,WI,Canada,Scheppe,VUmZKuRwYIAz lQNYObNLFIYZLXvGMWabzOJpdMoOlCHmN
19870630-181403,CMP,qJnABEjhWqTLTRLvBExDyceafBFIJtUrKalgBAMHkJ,0000000830,ACTV,PA,AA+,18750207,8705 Flagler Park,,H6B 1Y1,Long Beach,PA,United States of America,Villapando,EhxSnpKEIrqeokMMeus FZSjFU jWpJYomhNXRQmHJwjizpbtBHDDBuLGysTkDqBHJDp OEngBUzIWowaQsdBkFRFhXTXvfPaonMrQMdAOgD VbTdVNjR KmKIIyoAyhgUhgzzxHwfoCTWyf
19870630-203528,CMP,GkLczKITHHbjNzGnAGIFCiXVAhFIUnzO,0000000885,ACTV,WM,BB-,19230927,111 Rose Crescent,,72919,Santa Clara,TX,United States of America,Oneel,olRIeT  OtuUHZwqRNXvKMLdVFpGKRhHDEUAgFswApEBPvxyiSirUl
19870928-130008,CMP,PZGUIpNCVIfLgIwZILixy,0000000887,ACTV,PG,AA-,19170803,2333 Bellwood Boulevard,,V6P 1T8,Costa Mesa,Ontario,Canada,Krips,qpjBERWxJZIhNlsCbEqFCiWsunGDlQaJZbUcYDAMsCf DdJeZIYWxoKTofXUyLkWoYdXGGaIFCqMGwKCoBHRCHXXbfgoaLbNRg
19870928-132917,CMP,xoZpoVjhNgBHBCqEWqXGcBWlDCQTUjSpyadvMXCmbBPfsL,0000000888,ACTV,RS,BB,18880429,16872 Norden North,Apt. 74,M4J 1M2,Topeka,VA,Canada,Gesmondi,pzGHJbSII  AlRkPFBHNmnYZIkPS ZANYENTjClfAxGhPGEDWFUoGMXRpTLQqKNSSkDJBK
19870928-175028,CMP,ckfKCziTMkQTiKspNJeNLTYcQhemkxRuLNUNRHfWWDK,0000000889,ACTV,BC,B+,19660507,15301 2nd Crescent,,92186,Buffalo,ME,United States of America,Fugo,wPqJQjhTKPsRjkQLMmCAHEjylHfkWTyLSxEMaAF DQsXCNoef JXTNGUwTnUGXUSaOUyMHBz
19870928-201820,CMP,MOahsISsxXlhEHFi,0000000890,ACTV,FF,AAA,18840915,1485 Pemberton Way,Apt. 199,Y1B 1G3,Vallejo,MT,United States of America,Scheuerman,AnsUOQdOXcWjCiSIpDRGnzipbtzTbnTIXOBaNPgXTPQOtmXUMxlAofNvUTrTpINIRqCPwjT
19870928-222823,CMP,RjXKxAOXNLBCBlcvNHKVFFKXEXioaBzaPuxuLTVmCwmTbc,0000000891,ACTV,MF,Kg,18890713,22834 Gracie East,,95183,Durham,TN,United States of America,Fiorentini,yiBkPEQIcPAFJFbEDtp hUYJbmgosKCvllFTKYZLEkqxNgxcxEiEuVIIRPoFxMhLvgaVo PaxBsSiBBImgLfIihcOcsAdHOdDNEMwSbnIiBDGqQIHnouNdepJLDvBITFzVSY BdeulP
19870929-062744,CMP,oPwzRNLwFXTEPDvWpOnfHNGWDMRqGDaTcRiSYUNwyNxNODWCG,0000000892,ACTV,FR,BBB+,18860210,8705 Flagler Park,,70147,Warwick,OH,United States of America,Brester,pEWDLFhUcmACuTwrCYSothoYAVMuCTNRwedIWKkIORQRJLdSV
19870929-151627,CMP,huqsOnvVodfRVSUWLVqO,0000000893,ACTV,TN,UaO,18920704,12279 Valley Vista Upper,Suite 217,90261,Frederick,NJ,United States of America,Savarese,pG FoIPUFmqSyAREAgIllsxNScMewr byxHiZiMD BWAShrFSlfKMTFKbniYP
19870929-154520,CMP,osWUlzNddhYzfpqmAArpGFvdDCRFSDigmTmTpnF,0000000894,ACTV,IP,BB-,18860720,13829 Sandpoint Park,,55409,Hampton,OR,Canada,Elerson,LTSTcCnwHdnMqrOMQgcVKRfsPHCdC wdKKpCuTlranQRDFDyUGQBsIyfhBwVbMkZUoAHTxSU o
19870930-011617,CMP,KUkKNqojNPLBTHHTQEvSoa,0000000895,ACTV,AP,CCC,19381222,17027 9th Road,,V6F 1S8,Savannah,OH,United States of America,Beverley,HLKfazcgOvsieCRGDSOrINunMshpRxKjpThvTempGlKVTgTSIKSLaEMLQPDhZFmscCJAalxhdCSyXNFXyOVkzHdraGwNInWWiqJodAVzDCdMopCbLdSWCPRPuRgxmbIPiO
19870930-042421,CMP,oIQejJbSLBWXaQIsuHTVgYmfsffAYKYVcOoxXezynfpc,0000000165,ACTV,IM,A+,18820904,23152 Notingham North,,C2B 4W5,Fayetteville,IA,United States of America,Rang,zRmpsDGWRULMRYNIWhSRAGcRGanKAlHhcx wiQCPzTLdOKBLEWHuiLbSsC
19870930-123634,CMP,fgjAZJEQWdQPnJLejCqtjxTcMCPduPAllwlSrYYgsFdJiKXqtZLNTFFm,0000000630,INAC,CF,BB,19321024,10737 Tiffany Upper,,H5J 1O9,Sandy,Quebec,,Cuccia,siKchUqQIcSgSdyMNPQaIgXnLtghMHMSkLekzeDIlfQKBhsGmhhxcMJuqHQHLxCNRH
19870930-220532,CMP,AslOBsrLLqlpfcGSwrHFDqStuOZuaOWF,0000000886,ACTV,IS,AA-,19540524,11474 Dodd Lane,,C2B 4W5,Fayetteville,IL,United States of America,Ormiston,OMHmakHyVMVGSGStYqGQULNfJgDlNqZEXMcRFzNRlVTQrWAwsOSuNwITIFllLqzkyZIYaGMGpJaBpObHlvTBPocKsZvjLaqUYmCqCbvmHSJTuIR
19871228-201405,CMP,TPQWSWAVWbXLDPXQVASpPGZgICcXuK,0000000900,ACTV,RE,BB+,18851104,20060 Florence Drive,,T5A 1J9,Winnipeg,Prince Edward Island,,Andrae,PJdTSMGHVPKAshRXkiQmPrTZcKwVCNOhZhnJGATtC WlCCRTqVmM
19871228-215520,CMP,IGUGhvCxIjhQwRcDKuKeJNkHhCtFCSNVdsyyRBLsilygTiCPOVF,0000000901,ACTV,AC,AA+,18670412,17018 Sayers East,,68115,Mesa,RI,Canada,Monier,r dFsB QBvGcFExfRAEJTwpSjbWXHxoip gYyZMSurPwujVBysBLQJMxcSHUaiNrPSVzxiV DQBtBIAHhKOHLRyFFsyENMYxRItVKzMuPjbNxzzjMydLdzcPxCNKWrqQlTtLRRTgCVlsKgDKRSine
19871229-074402,CMP,EOtWfsOGebVywAIWF,0000000902,ACTV,MF,A,18700612,1903 Tosca Park,,V6C 1U8,Charlottetown,NH,United States of America,Fosnough,XnPjUPcYtYhTLAMrPyULfcmijSndJEz XBNMMjSFYlNa JIkWkWFlDPpB znqPNFdjlSENRKtv PyBug AvaGntKMBKdARSxAyKZUgIvQc HauNSLKGmHFlnfllcwFM
19871229-162015,CMP,AJNyMfIbHyHeYTEGeblZQlyhRvSV,0000000903,ACTV,MF,BB+,19471102,4806 Crystal Hills Street,,23286,Mesa,IA,United States of America,Szmalc,NrXxDXEpTsKFRSqaRJDFRtGNAWSWAJYfMxGNgHc CCVVwd I
19871229-224051,CMP,hDWLpOFBbGCVnBLFDVLMEOgQdsymmWKOPgFAHGU,0000000904,ACTV,PH,CCC+,,14462 Forest Park Boulevard,,93658,Quebec,AK,United States of America,Steffel,CHKPGNvZrHvDpMAMSbqDWtCCKGmmRCQnvPHDoGiXkuJBJtRkLGQHKLsBcVziNYcklAsQjgkMZMsSTHA
19871230-041029,CMP,tncdWsddSqrLqIysrOTNZRrAMejGzpcdfoiJdemxEltiQLTblTCnrLSLz,0000000905,ACTV,CC,A-,19260623,11943 Keswick West,,92710,Wilmington,MN,United States of America,Steinhaus,oFllNyGLGNHWPVDFFRxAPOJHkYJ NmcqOpHloaFaZNaSnKemhIbX Ox RJEEruDUIcrTNKZEDvoBDvVTKGAJJMKJjTSeSyOccipPVJLFGDCALcIc
19871230-141323,CMP,tWwKapCDGKDqBvwDJQvKfXxUMzFDUXQBf,0000000243,ACTV,PP,AA,19320724,9396 Pasadena Lane,,V6H 1U8,Des Moines,LA,United States of America,Hunkin,HtQJKkojzqAVXGVb woxe KcanNSsQvIeoNnSjJXiagUTjfTGffRWWHOYFQGffOiLURRJdgDnSAIKqECStIdMhoziyTvCHPJaZE KjKAbCAmJmZJI rEjuHK RhFgFWkeocPgbX
19871230-195416,CMP,dBGupiqowlsOIoBzYAAROILSeMAMCLVcnVsEgRWTuSFXnJPUPZrq,0000000880,INAC,IS,A-,19560430,18124 5th Park,,10291,Charlotte,MN,United States of America,Hillen,JFnVNKvTDoxKFIPOxiYpjjVFEREOxTHjkJrgfkkdIrhjFwKhPXEqJEirkXOKMbqBFeEGjSuVuNgDMVsB meqyxiHjDTibYSwLzaGjRicLwLDAJnLKgPWL
19871231-034323,CMP,CbPGadFFaOcGxfuCTGDEpRN,0000000896,ACTV,MS,A+,19420510,16699 Sanders South,,M9E 1S6,Whitehorse,Nova Scotia,United States of America,Grippe,EwicXgcXNUMHnCUTIVVQiZdwJJZNEmKjvJFOkcaJMgTLLQVWjnCuQcLuaaKvQCIyHFXTSImZnLQCTlZoiFHvEsmUGpBdgjbVtcUUTQNtOyX
19871231-061352,CMP,lDdYANOgCPlJRYIhnAGd,0000000897,ACTV,IS,BB,18600808,4686 Raymond South,,T6B 1K2,Boise,CA,United States of America,Plair,VUDoMuqUJUTVGeW FRZfTEKaZHSc hIRLyUmUCLJrfNpbKxwEaKTgUsHlpCyOqioZoGSyJIJcmUkYIxWigSrvQwAvczKVpSPoQokCAENquumsHDJaRYOsevpAWBCZnZeGExdGRiLq DveCHcJMLUO
19871231-131606,CMP,cKtoSyDtmaoMMgeAeqyJmVGiXICLqCJBahtGedqGSDlKLR,0000000898,ACTV,MT,B-,19440506,20920 Balmoral North,Apt. 163,T6C 1J1,Alexandria,WA,United States of America,Falsetti,DSJkIFNmoPMabTMrlAxfONSTmSEWRTGVUNhpTjVgNZGINySPH
19871231-155642,CMP,qYMnoiTXWzGCOVjQLO,0000000899,ACTV,PP,A,18850630,7091 Worley Rue,,V6U 1Q2,Halifax,IN,United States of America,Gajda,HwZFTKMKsQBa
19880328-221944,CMP,SOXIbIkrOnzxDOVEPAndJIqcVFLwoqHeiqdXLDPBHkhAENCtGPvnoCfD,0000000912,ACTV,CA,B-,19460927,5245 Camino Real Boulevard,,27609,Austin,LA,United States of America,Proud,WsHqTpVXMJXxPKKU TCUPNsaeCwGqWvGdGalPlgroVsEECLoYqpUTHpASroZDoOzItkNSSRYcNNKDDBlCLnLwpTFtAlSdarLJGGIinnnwePVyZuyrWRSInqdTAazTKEaRZgBh
19880329-043153,CMP,GpkrBOUyNMDYTeevUTuWMVfSVhHtyNrKozQaOyJNTiraJV,0000000810,INAC,OI,B-,19370912,11065 Candlelight Way,,V6D 1V2,Berkeley,AL,Canada,Galeazzi,eYklDDiKlmVZ
19880329-133415,CMP,IDwgxTiklGJwNVfKBGUBTbNalQUiLfGCqPoJFNFOgZSTmeAtFDBkTMDVnBqM,0000000910,ACTV,RL,CCC-,19110904,18313 5th Lane,,90371,Charlottetown,CO,United States of America,Hays,KCcjKPZvNVFiQWFpDvZULdKPCJyMsQNGBgSDcfQREXYAFV kVOEPBbfRceyMPgRzQRCCNnSIEIRzAIfzkXnBUa
19880329-215355,CMP,HYdsJindNfEdvduNFXQOrMdmbIV,0000000915,ACTV,CR,C,19100428,10526 Linwood Lane,,M7N 1C3,Madison,NC,United States of America,Schaumberg,cZdzOnliFYGKgPuSBaqFPelFL
19880330-014535,CMP,SilRkZQXzTQEcQNAtfiCQBteNpQGJY,0000000908,ACTV,CF,D,19330618,4474 Valley Vista Crescent,,M5A 1V1,San Diego,British Columbia,United States of America,Haddon,aShAiZjIulGDja iYKKEMYptnVtUOSVSquNKDHFSUAcBpBnIy FtUzCMEr IaRaPifGdyWNHyTbHTnZKhyOaHnsVFKEHQoOKCYFzPXsFfAlN
19880330-065202,CMP,wXQmiTyOPAIJqLKRGSMsqIAVlQQnWeOnhrtTHROIimFjEBXsCPnSbr,0000000913,ACTV,PS,AA+,18920318,20738 Landera East,,27712,Vallejo,HI,United States of America,Rumler,LjwOqTjWILEJcDzbqoUTNIKrOBihAXSDWQJHRwiHfPqOXQvCAQKxEueGlEwyEzhxuGrNmHDLDKaPDMZYenAAFCAxqjDuCByKPenfUDrGjEzDW
19880330-150346,CMP,aNDbjPIfBWDVDfMDcCdcDwvsMPKu,0000000906,ACTV,RM,B-,18860126,17168 Park Way,,V6I 1W9,Beaumont,TN,United States of America,Fuhriman,ITWfqLcOYKgcRkUNRBNChuwQHnObqTSdwPkTVNNRNAWjbSHUSfCQLGOQlwvOIvbSAQGRRRkQElkeCKYbRHqCuQ
19880330-210555,CMP,HgvNqrRFRjjFfuumpEIRPfWOSxXhNyAVrtrtSMXsWsEPPDWBouCdFuQdwI,0000000911,ACTV,IS,A+,,13657 Ryder Boulevard,,80923,Huntington Beach,OK,United States of America,Cartelli,nbEABIyoLSUryjsKtVLE AzOYRfzCaHyZESrdGDi WCQRjwOOyCGTWKWLYiTtdMgvZuxamnSVrBBPUgWoVaIjJZSZNZL ORbEFiOMfGOYCuKkCfTH FOrjVEIBvZRdLtUVVqfVzyBwg
19880331-025819,CMP,FytIPQGtkNhoLCspegYgupGffphSskKfYOcWwWMGCbMMWKkmCuNp,0000000307,ACTV,MC,BB-,19720426,19248 Shadowbriar Boulevard,,48918,Laredo,HI,United States of America,Cogill,nPMFFUA WlpaFlDyInkiXVa
19880331-054319,CMP,HeBAtOzClkoCwOSUFyHcwDfbgRnVizBqIqQRBNewWVwZXzLJJRdOiVBV,0000000909,ACTV,MF,BBB+,19280415,13640 Ethridge Lower,,V6U 1V5,West Valley,DC,United States of America,Toten,beMCIOWoSJgXBwOtQX LNCdlsCiwAoyRpBDQtLWIUEeUPJTj UkCXCMRTHlSTDdRxeMLXDYLyOBnyovCtUHmeyUF
19880331-082309,CMP,VMPuLiCBcCvAxrC,0000000914,ACTV,RB,A-,19010415,15447 Seneca Rue,,77198,Pueblo,WA,United States of America,Coye,vRATBKQaUTTtANwaxFTZJOZbFoIiLMONJHWIOtTCIyEYddcDMUtnDGod
19880331-235958,CMP,ifqGofqmiABbrpBUlSNTEbkFjFgOjDUeiAbFSjyuFs,0000000907,ACTV,RN,B,19180407,11168 Franz Way,,T5A 1W9,Dover,MT,United States of America,Folta,LSuDkeiKjuLlMOGANzxFeuhbgGmNtTADNSXVzqglyOqQrFXoqVfNUrPoZsrXiObbJHXDqmoOraUXMQWMKSWGDTnxtEENktknk
19880627-203204,CMP,RqhFUxJZrMIvAQRqPBvfTs,0000000489,INAC,TN,BBB+,19700707,3413 Woodland Park Crescent,,V6O 1S7,Santa Clarita,GA,United States of America,Reikowsky,HLMZsdLGLvjSiEfuqBvlGZyAHiWWyOLOLFdfnLRKPbNzxGQoOuCIIbFqKNRmUlNDDhWcYXhVtBAdGVdDUorAJFnOrMMHjocCkQXVDRFVBgKcJuzjlvBOGy
19880627-234740,CMP,dBBCsCzeivSxrOWJZkMbNfLitfJSVqvvAy,0000000105,ACTV,FP,CCC,18830501,19551 Wainwright Lane,,B8A 1Y5,Sudbury,MI,United States of America,Falvo,sfHcZPmfqakJnv
19880628-112327,CMP,kLXjpJRCpgKgHhDgoNHXbwNjhUBkIDG,0000000925,ACTV,CP,BB+,19720519,6674 Jefferson Way,,18102,Huntsville,MS,Canada,Monarca,erDaGWSwStZAIHVaOxg YBYASFTJOyTSQNdQdMONPMjREEaAyjXVlXKQLfJyAJzIpHwUELmAKhrsCMZPnVUhjXCKUknonzRdTJcZyENKHDc
19880628-133858,CMP,NJSlOvINeUZMrIRwTeqXbSozErUo,0000000924,ACTV,CH,AA+,18921215,5142 Bramblewood Avenue,,75222,Sandy,NC,United States of America,Stalls,YNhgABZRYCOzFVJA ZNVDUGkSOEQOTVgOQzhEDKLQ cAOBaCSLEAkhbrdDytOfPVnNJuFFhHZoZmAmrNIOkDNyBxRGHqTgCJILfwvfIJtFCAAuehZGfuCEMu
19880628-205823,CMP,JHPwrBAVVFYoFIzkDFXcJQVYgutzafRWLJeFGMhxFJflypwTuvEQXo,0000000923,ACTV,CM,AA-,18910309,3469 Gates Court,Apt. 714,80159,Corona,NY,Canada,Alvarado,jIzvHOMvCC URKHmBTESiMmeoudFAwInCfvbrItieanMeSglyxrHkVAqPSMVotRZrJaDD LhfIxxIXvJeLCxHRJPCUsfKhHcCThVnAJtmJoMjoscFe
19880628-235410,CMP,XzdpROMKzkdXurbZGXxIcCeDxNEgbEeyPlWvHyQhmdoSCESJQPekRrULyH,0000000922,ACTV,IV,C,19000705,3509 Hancock Avenue,,E7N 1M2,Oceanside,AR,United States of America,Purol,MnwsVVaLsoSlJqFiGiFWEIbtnYDNDDRikvfRpaYNQBVCPhHZTwVCQTlJhLcQTHaFcRVVJjoSuiWORFWKOkIAtXqCKnuRs
19880629-095045,CMP,GMHWKNWeTDxJNapDTUiAhMkbLNdWnHJjUfwskUJfiQTbmSLQXE,0000000921,ACTV,RM,AA-,18571209,24313 Congress Crescent,,92831,Spokane,GA,United States of America,Obi,rPqdCVRUXuLCrPHjRMTrmAuRKKY EOUexVdbdbDeeXflRJqovesvDhW
19880629-135526,CMP,WBBiDZIXunUMTHyD,0000000920,ACTV,MC,CC,18770730,16926 Brielle Street,,85705,Irvine,OH,United States of America,Downen,FaxlMzPNZzMHnycZCvF YvFeXeePLxLwOMkDZKBJvGYIOQNkgnVcAeEKoPyuUPLyxRaxbRm
19880629-145204,CMP,soaXDMuUwPeYBGePxHUSzrNVKjxKiSJCTEELsfLHIFwQLStMK,0000000919,ACTV,SP,Wql,19840319,10906 Runyan East,,94284,Ottawa,SC,United States of America,Days,RnKrJJKBML
19880630-083419,CMP,AWqFoTGCgJmqZRAaAdgllJRuDiuGGJYlYFaWxCvWtfF,0000000918,ACTV,BS,AAA,18561030,6934 Lamboll Way,,T6B 1I8,Oklahoma City,MI,United States of America,Kiss,jFyJYdwtgQZjlTLqYVqMPMCzrMG
19880630-115910,CMP,ddSNMUeJISPPYaYLDMPuMBaKOxWIjk,0000000917,ACTV,SM,BB-,19650824,280 Elle Lee Lower,,32823,Boston,Saskatchewan,United States of America,Restuccia,FKTLDIkbwiqPTTPLqrQCULdLILNjRkEuDjNGSCtadSsjLdmSImFxYCsYxcXRZxEJNhDnPjgPPKGfwOCpdTwycCBANUkzZB
19880630-235958,CMP,xOUaHJXVynBELuglIMiWHKNLLyOXGWRtQtVMpTFjhDDDwl,0000000916,ACTV,WU,B,19850622,2756 Kentwood Court,,45222,Durham,IN,United States of America,Slade,KM HtdUGexO
19880928-055331,CMP,xXHdYOgAdDByRiUpcYWtnWMcTYwNabmQrSRHfFGgMaAi,0000000933,ACTV,AM,LhHA,19031119,19922 Sweetgum Upper,,94144,Bellevue,AK,United States of America,Carreno,zBeMZMUSSFrjPLmgXzgwvUU PYMJUAlcyEtd v
19880928-062207,CMP,TeXhSOjIDNPxrOVtquSBiZJkNUJkzLaAMHurmqPnfTEM,0000000934,ACTV,WM,BBB,18960826,6993 Malden Street,,76131,Iqaluit,ID,Canada,Cillis,XlIDgtjjOPTU kLibMMTBhiFIBqZEKbtOPSJBgSNGEzCWvUPWS
19880928-072609,CMP,JeghOdOgfYZVpRWumBYsYBAKVsvtjHVsQXHHLTTFrxIg,0000000935,ACTV,CN,BBB,19610917,11173 Vance Jackson North,,H2B 1U9,Berkeley,New Brunswick,United States of America,Chaddlesone,wVgmVFkFSaHGMJGyiZbEHjSDmpdifshNXkEFym
19880928-165608,CMP,bseJRGaTGIHSaYgCZtfmRPisOlGIFuOghBdrGQNBHUPXJBB,0000000536,ACTV,SS,A+,18620726,2920 Floresta Street,,35882,Baltimore,Saskatchewan,United States of America,Elerson,LhEXLFOBAMCPQJBFUIpFQLFwCQJRPLkmZxfHduWKM
19880928-220149,CMP,uCshCDVTmMMsphCRqtdHDUFkByqksQFzoSX,0000000686,INAC,CN,BB,18850930,1903 Tosca Park,,E7N 1M8,Winston-Salem,VT,United States of America,Lenis,RDP megDDaVZeLLMp DNDmxORiuKgEDNREfNBLPTBzNTPrUSsGGxPAl
19880929-141147,CMP,tqQdSDJQQEDHLWXdRgcpupTcVzghVncqXyXh,0000000926,ACTV,PS,AA,19820424,5870 Yaupon North,,80049,Fayetteville,CT,,Magda,zQWpIsfDrTNTUFmEvBfjKOJJiqOKZUDOTrTTWJ
19880930-041222,CMP,aOPKPwUSdDuLTWMxjUB,0000000927,ACTV,IV,A,18861011,7163 Cherokee Lane,,58107,Waterbury,MA,United States of America,Liwanag,ABGdBtJgSdg dfICLuKCBBElqvPBCWNEqeGIRfGAkqkPhn RDdiHhlqEHIwGRFtkDLFpckxqcdNFiUBQIVXnbeTNJnHkLOClcfqpdMEWljrFUZpMYgT
19880930-080551,CMP,VeHrEkFpUMaBPNDUXjMsCBeRHAfvdKhMPHcRuQ,0000000928,ACTV,WM,CC,18961220,2995 Robbins South,,M2Q 1F8,Evansville,CA,Canada,Vreeland,RzdCqiigbBTFiMWXZNTRWuZSLiKKpQxiMkmLSvHklUOaQXrm
19880930-151444,CMP,THiQMgKNOkuDwnssXZZFZZFHaTgZJpzBtKEY,0000000929,ACTV,OE,T,19640327,14276 Martins Avenue,,V6O 1S5,North Las Vegas,AR,United States of America,Clark,KNvPUdPBBUHSVKZcUQpP QaelTXAUJKWTKXCasaTLNEBPmCDNaUVTdcFNFJlHILjNFQKVoMCcJsUkrswryohpGsAWt
19880930-154429,CMP,ZEEITKdHxzCrIxKDMOVEYXdlaVTPKRvOlZm,0000000930,ACTV,AV,BB,19811225,17991 Chamberlin Way,,06513,Coral Springs,OR,United States of America,Kotter,CMSpXXFaIJXOWEn EaJTjWghiFpgfQVwNdUOogKPgdMsK jtGPeCXGptJLdQwFSAfXoGFlKUeTIyaypibkFRSMZYo PJPYTFIzieuSGWEmRLVEjn
19880930-173935,CMP,MtmNBqEMiUciwNLSPPuLcPKLp,0000000931,ACTV,FR,B-,19330719,11812 Prairie Avenue,,94616,Grand Prairie,IL,United States of America,Igler,cNPJxVldUxdQISBJcYRTLiITSQOMTLmRoaNHpNvSHuxooSqZbdquMxUOSIIMUoMPuU FOaGdConjYSTBqhvwETeOqGInZnJJkFRClQWp fsGWnjDvLMkFkUnWBdpgIWxc
19880930-184057,CMP,RhLlAqDTFalFSpCQWCnaudClDgOSWiRgEiLJGF,0000000932,ACTV,RM,BB-,19200902,6038 Norman West,,A5E 1B7,Chicago,KY,United States of America,Alire,NMFH zDvgNzHjAEwklwUtEpWOvK CzFqMEZNvNDHRzFFLXaSAKgwFQfxKOJRVOLBaEEOFeKfjNejXtlwGSVDVuuRH
19881229-120018,CMP,VvDTEEokWmnFFElTOuZFCDqrRjlnKFOmFRhFIKPJGRqo,0000000941,ACTV,OS,AA,18600508,16356 Houston Avenue,,H2B 1W4,Lakewood,GA,United States of America,Rumler,hqftmMwOJKLFImQZq gqYfhkEHGVEJdoTLcPEQsfhrGnLFfSyyzpLhH
19881229-161229,CMP,aQTUwohJFeFKGHYJc,0000000942,ACTV,MP,hVKy,18510504,21820 Pampas Lower,,85099,Stockton,MT,United States of America,Quinalty,PDOAxVQgNyCNCkIhRPnhzlxvOHtDIOLLUutafFAHSUlYknrUsABhPDIAgDcgYU
19881229-223053,CMP,LCToRWIVCAjRKchnZbfuZb,0000000943,ACTV,IP,D,19470309,17194 Valita West,,23512,Mesquite,CA,United States of America,Igler,OVjugrNAQFhpQOTBluYVJsqSDhrWDAuwHsXhUevqyfFxQCvHHvKKRvxbMeQmDjMeTyQkSIYNoVrvNjnTpgwjnByiyxSCPeCBMwfduAfXNlJOkwziESlmtSRNmzBTCe
19881230-011928,CMP,PePwpjxSCUejnjkAlegHzDIxVMBhMWHUrWaHtHKGSfPkjKfrhIm,0000000944,ACTV,GR,BBB-,18731012,21761 Roswell Lower,,H5I 1O2,Charlottetown,WI,Canada,Vanscoy,iCMjlkfKARvAMmgZ amszoZVlRfrbJuykSV xTxwUcD
19881230-035115,CMP,dCQjeWLWlZSnHOBsghqMwt,0000000945,ACTV,NM,AA,19150118,7944 Nealy North,,73136,Minneapolis,RI,United States of America,Matsunaga,wTChK tPIyzzxGxCCrwIUuS hOfhGjnUHZo
19881230-052918,CMP,XDnNdfGcCiNIOwdZoWMTZgVYEOsHLSH,0000000064,ACTV,MC,AA-,19371130,7944 Nealy North,,T5A 1O4,Las Cruces,WA,United States of America,Figueroa,IEwuxzVVsHEKOBZvYLUXLBNQl uVAgdFEDDGwlHasMVtsHWVsREIBCvHDxdjygOvCZHeYMBGlipNhYOOyET xROrbelJFypFDD
19881230-081029,CMP,OKehKyGaHgbEeBcBDAnFaXwXmCfzDCIig,0000000098,INAC,SP,b,19510920,10513 Barberry North,,85261,Columbia,KY,United States of America,Husman,BFbtSAhumJREbHHDkqbvPazYkVyMPoqTfvYNDBxrBzB
19881230-094025,CMP,BnegcaaVFAHnQRHguJGYjKAjcyOlwRRTdAJKMaUS,0000000936,ACTV,MT,A-,19220617,11833 Applewood East,,44139,Mobile,OH,United States of America,Goodling,kjbMIlgnzCnETZOUubJFozZJDICvHuisBPGrTPkLwUmZMqGKVNrIwdKYmmAfpeF TTSfyVTiMPQClHCKIEajMmpTehNBskxVkkVJUHETtGolpwcRkuMeVmiBvyt IckIXZOLB
19881230-172519,CMP,vYIdCSBnWWiVgiCBJUUvWCLQKVMHKJPAlxEfZpDzSNpxujyrtj,0000000937,ACTV,CC,r,18900615,23229 Summer Street,,85233,Bridgeport,MS,United States of America,Sansbury,PuBpmbtktYsSoGYMmHbSYpzKlgnFSHGjCepyMGe JNWClYkNzKIgJCLTvSATcgiCHxvGwcKLa
